512	931	32	+
175	622	32	+
873	932	32	+
194	849	32	+
238	277	32	+
122	858	32	+
513	925	32	+
125	542	32	+
473	913	32	+
51	565	32	+
608	772	32	+
72	786	32	+
438	700	32	+
85	504	32	+
85	872	32	+
504	872	32	+
247	505	32	+
323	933	32	+
551	745	32	+
127	909	32	+
328	514	32	+
15	414	32	+
15	683	32	+
414	683	32	+
424	463	32	+
881	948	32	+
299	774	32	+
189	915	32	+
176	652	32	+
4	339	32	+
110	374	32	+
836	936	32	+
165	724	32	+
189	402	32	+
158	744	32	+
760	962	32	+
463	765	32	+
237	323	32	+
246	621	32	+
246	698	32	+
621	698	32	+
29	806	32	+
101	614	32	+
243	688	32	+
365	592	32	+
225	846	32	+
587	776	32	+
365	527	32	+
287	344	32	+
287	745	32	+
344	745	32	+
345	945	32	+
553	741	32	+
226	606	32	+
226	683	32	+
226	755	32	+
606	683	32	+
606	755	32	+
683	755	32	+
305	597	32	+
65	277	32	+
313	509	32	+
313	514	32	+
509	514	32	+
433	576	32	+
355	707	32	+
105	863	32	+
164	249	32	+
1	371	32	+
666	913	32	+
457	803	32	+
69	588	32	+
611	703	32	+
710	738	32	+
396	614	32	+
434	682	32	+
694	913	32	+
99	712	32	+
328	496	32	+
270	547	32	+
500	533	32	+
106	630	32	+
193	364	32	+
204	839	32	+
180	865	32	+
417	448	32	+
151	880	32	+
599	713	32	+
821	989	32	+
364	425	32	+
527	590	32	+
379	530	32	+
274	288	32	+
315	858	32	+
172	519	32	+
376	875	32	+
831	973	32	+
183	887	32	+
190	556	32	+
190	707	32	+
556	707	32	+
174	643	32	+
240	985	32	+
116	247	32	+
636	666	32	+
281	689	32	+
290	785	32	+
543	996	32	+
391	781	32	+
18	641	32	+
749	776	32	+
68	695	32	+
192	352	32	+
473	666	32	+
450	453	32	+
463	526	32	+
276	508	32	+
184	672	32	+
81	953	32	+
217	772	32	+
761	794	32	+
237	294	32	+
114	575	32	+
125	553	32	+
428	926	32	+
271	889	32	+
718	833	32	+
410	929	32	+
227	927	32	+
320	722	32	+
71	619	32	+
370	651	32	+
496	514	32	+
414	415	32	+
598	740	32	+
198	362	32	+
608	706	32	+
51	980	32	+
27	379	32	+
729	981	32	+
648	813	32	+
32	726	32	+
32	991	32	+
726	991	32	+
22	346	32	+
713	841	32	+
11	728	32	+
208	245	32	+
362	935	32	+
265	968	32	+
299	417	32	+
731	765	32	+
621	930	32	+
359	441	32	+
357	833	32	+
160	650	32	+
437	551	32	+
120	989	32	+
308	686	32	+
559	761	32	+
367	691	32	+
875	999	32	+
312	370	32	+
615	663	32	+
40	851	32	+
202	548	32	+
221	589	32	+
221	889	32	+
589	889	32	+
426	995	32	+
162	304	32	+
271	387	32	+
650	678	32	+
328	632	32	+
422	973	32	+
629	931	32	+
171	598	32	+
235	791	32	+
425	468	32	+
400	731	32	+
154	591	32	+
236	625	32	+
51	130	32	+
51	363	32	+
51	936	32	+
130	363	32	+
130	936	32	+
363	936	32	+
527	683	32	+
567	628	32	+
478	631	32	+
368	514	32	+
69	273	32	+
84	415	32	+
66	957	32	+
281	486	32	+
529	928	32	+
414	527	32	+
268	434	32	+
205	641	32	+
334	632	32	+
77	455	32	+
428	605	32	+
552	690	32	+
597	837	32	+
40	218	32	+
110	384	32	+
626	750	32	+
526	765	32	+
163	888	32	+
453	572	32	+
453	724	32	+
453	798	32	+
572	724	32	+
572	798	32	+
724	798	32	+
127	410	32	+
290	580	32	+
400	476	32	+
73	884	32	+
576	941	32	+
371	496	32	+
619	851	32	+
117	609	32	+
531	602	32	+
247	744	32	+
14	656	32	+
173	714	32	+
29	779	32	+
61	824	32	+
252	336	32	+
592	683	32	+
159	676	32	+
37	570	32	+
418	656	32	+
561	1002	32	+
370	627	32	+
119	597	32	+
99	267	32	+
181	818	32	+
699	781	32	+
84	880	32	+
90	448	32	+
543	893	32	+
239	300	32	+
556	777	32	+
541	816	32	+
189	758	32	+
181	675	32	+
599	776	32	+
263	478	32	+
376	647	32	+
312	651	32	+
465	704	32	+
742	792	32	+
231	868	32	+
196	292	32	+
104	925	32	+
334	361	32	+
33	525	32	+
194	232	32	+
592	880	32	+
375	832	32	+
387	889	32	+
166	407	32	+
640	765	32	+
655	908	32	+
620	990	32	+
814	858	32	+
207	955	32	+
62	580	32	+
233	384	32	+
671	996	32	+
264	813	32	+
296	505	32	+
296	902	32	+
505	902	32	+
277	284	32	+
61	576	32	+
157	888	32	+
619	625	32	+
291	802	32	+
40	918	32	+
863	949	32	+
35	510	32	+
414	592	32	+
184	471	32	+
128	515	32	+
320	646	32	+
137	846	32	+
83	754	32	+
179	651	32	+
825	870	32	+
377	459	32	+
159	749	32	+
155	518	32	+
338	851	32	+
875	927	32	+
117	181	32	+
834	989	32	+
356	626	32	+
770	899	32	+
105	602	32	+
646	796	32	+
593	718	32	+
207	857	32	+
179	268	32	+
138	760	32	+
4	286	32	+
801	863	32	+
2	746	32	+
29	951	32	+
40	406	32	+
30	289	32	+
247	822	32	+
335	392	32	+
290	857	32	+
402	681	32	+
17	291	32	+
34	754	32	+
151	372	32	+
573	839	32	+
88	655	32	+
34	325	32	+
69	375	32	+
438	529	32	+
173	877	32	+
229	366	32	+
45	776	32	+
185	973	32	+
417	774	32	+
58	958	32	+
175	223	32	+
500	742	32	+
142	381	32	+
392	825	32	+
893	996	32	+
403	789	32	+
82	772	32	+
801	965	32	+
262	367	32	+
636	694	32	+
362	608	32	+
614	873	32	+
581	779	32	+
446	561	32	+
446	837	32	+
561	837	32	+
321	865	32	+
13	352	32	+
580	785	32	+
426	595	32	+
206	225	32	+
334	516	32	+
65	986	32	+
277	986	32	+
117	136	32	+
361	632	32	+
