590	711	32	+
34	306	32	+
754	988	32	+
141	967	32	+
11	728	32	+
352	745	32	+
327	556	32	+
683	711	32	+
779	806	32	+
63	347	32	+
281	612	32	+
263	617	32	+
182	719	32	+
182	956	32	+
719	956	32	+
459	661	32	+
325	710	32	+
296	465	32	+
353	833	32	+
46	523	32	+
160	842	32	+
125	553	32	+
156	559	32	+
99	712	32	+
177	805	32	+
163	857	32	+
416	422	32	+
666	869	32	+
37	466	32	+
714	877	32	+
157	955	32	+
107	274	32	+
678	890	32	+
245	959	32	+
34	83	32	+
202	548	32	+
237	294	32	+
542	745	32	+
57	269	32	+
640	765	32	+
259	425	32	+
328	509	32	+
15	590	32	+
73	177	32	+
504	883	32	+
355	556	32	+
31	585	32	+
4	283	32	+
4	303	32	+
283	303	32	+
242	831	32	+
348	773	32	+
599	841	32	+
572	724	32	+
37	743	32	+
394	921	32	+
306	988	32	+
110	233	32	+
545	925	32	+
268	651	32	+
141	491	32	+
363	936	32	+
472	607	32	+
485	823	32	+
34	325	32	+
34	710	32	+
34	907	32	+
325	907	32	+
710	907	32	+
648	877	32	+
353	862	32	+
180	191	32	+
426	491	32	+
616	861	32	+
173	877	32	+
173	916	32	+
877	916	32	+
226	683	32	+
473	694	32	+
553	741	32	+
239	300	32	+
65	277	32	+
556	777	32	+
851	918	32	+
604	967	32	+
877	957	32	+
87	403	32	+
538	981	32	+
296	704	32	+
643	863	32	+
478	617	32	+
267	439	32	+
255	527	32	+
255	880	32	+
527	880	32	+
302	847	32	+
164	324	32	+
22	926	32	+
553	963	32	+
293	800	32	+
658	717	32	+
506	791	32	+
7	185	32	+
10	838	32	+
734	887	32	+
581	779	32	+
179	651	32	+
528	614	32	+
174	962	32	+
581	806	32	+
481	813	32	+
790	994	32	+
122	558	32	+
681	915	32	+
962	969	32	+
386	797	32	+
734	962	32	+
431	699	32	+
77	455	32	+
875	927	32	+
184	369	32	+
184	672	32	+
369	672	32	+
193	596	32	+
203	274	32	+
771	870	32	+
353	357	32	+
459	463	32	+
459	715	32	+
463	715	32	+
11	386	32	+
51	565	32	+
718	833	32	+
392	725	32	+
194	232	32	+
388	423	32	+
62	359	32	+
204	857	32	+
665	900	32	+
291	762	32	+
583	660	32	+
604	623	32	+
428	605	32	+
588	832	32	+
604	899	32	+
301	730	32	+
202	716	32	+
491	655	32	+
306	754	32	+
204	640	32	+
65	284	32	+
84	880	32	+
415	527	32	+
141	908	32	+
24	259	32	+
498	537	32	+
415	592	32	+
249	416	32	+
579	950	32	+
422	973	32	+
595	908	32	+
328	514	32	+
381	651	32	+
106	421	32	+
145	323	32	+
207	839	32	+
152	746	32	+
386	687	32	+
446	668	32	+
512	778	32	+
315	992	32	+
584	749	32	+
7	811	32	+
420	525	32	+
179	268	32	+
179	381	32	+
268	381	32	+
587	775	32	+
934	989	32	+
185	981	32	+
453	991	32	+
702	992	32	+
859	907	32	+
838	1002	32	+
101	614	32	+
137	225	32	+
159	230	32	+
376	927	32	+
757	867	32	+
128	611	32	+
34	988	32	+
568	784	32	+
207	888	32	+
204	955	32	+
199	777	32	+
779	951	32	+
286	924	32	+
936	985	32	+
372	373	32	+
372	880	32	+
373	880	32	+
2	661	32	+
426	908	32	+
527	590	32	+
173	513	32	+
459	855	32	+
767	861	32	+
368	516	32	+
274	896	32	+
457	562	32	+
268	370	32	+
370	381	32	+
212	616	32	+
249	691	32	+
292	298	32	+
265	343	32	+
121	434	32	+
18	315	32	+
535	961	32	+
403	830	32	+
103	617	32	+
657	897	32	+
747	841	32	+
387	889	32	+
174	734	32	+
