103	924	102	6460.0
282	352	83	2278.0
39	217	74	10280.0
82	737	71	8901.0
23	316	70	6504.0
564	979	70	9938.0
60	575	69	6173.0
178	650	68	8826.0
198	326	68	8709.0
228	451	67	5112.0
264	967	66	1766.0
50	935	66	9537.0
308	879	65	8451.0
190	864	65	12676.0
352	356	64	7921.0
311	650	64	7012.0
601	800	64	11071.0
364	591	64	16716.0
833	988	63	17070.0
189	555	63	2501.0
0	360	63	4988.0
458	981	64	10124.0
187	977	64	8071.0
103	450	64	6882.0
295	901	64	8104.0
730	764	64	1291.0
594	654	64	7012.0
286	744	63	14421.0
251	335	62	10586.0
68	831	62	7403.0
580	778	61	10977.0
582	833	61	5630.0
620	697	61	10707.0
391	869	61	11049.0
55	339	61	11251.0
537	972	60	8899.0
598	840	60	9221.0
573	742	60	12002.0
82	709	59	8915.0
345	969	59	8947.0
21	509	59	8905.0
449	723	59	8232.0
425	966	59	16517.0
176	645	58	11680.0
302	338	57	8855.0
712	748	57	9528.0
698	905	57	10462.0
892	995	57	7732.0
81	705	57	7848.0
70	618	57	9009.0
293	322	56	9594.0
82	753	56	9106.0
305	858	56	8564.0
733	800	56	3836.0
45	532	56	7850.0
548	974	56	11317.0
566	627	56	8425.0
144	293	56	10075.0
150	879	56	6771.0
127	514	56	8753.0
207	244	56	11786.0
276	736	56	12454.0
531	817	55	8826.0
24	446	55	6887.0
280	688	55	9379.0
613	872	55	6337.0
839	952	55	12828.0
255	382	55	10720.0
413	682	55	8831.0
395	726	55	11156.0
623	979	55	7356.0
645	795	55	12873.0
102	613	55	4525.0
653	735	55	3032.0
324	709	55	8995.0
112	868	55	2888.0
659	978	55	9257.0
338	965	55	1336.0
119	582	55	5576.0
404	742	54	12817.0
295	703	54	6522.0
449	866	54	9455.0
618	917	54	11453.0
252	414	54	9904.0
181	955	54	15288.0
605	754	54	9885.0
586	598	54	5819.0
305	709	54	8343.0
454	897	54	11761.0
215	661	53	9701.0
770	869	53	8373.0
706	776	53	12520.0
113	923	53	11303.0
824	869	53	10798.0
68	300	53	8297.0
745	854	53	12968.0
37	774	53	5095.0
33	753	53	7261.0
425	594	53	16358.0
94	554	53	6622.0
295	464	53	6377.0
