547	967	32	-
368	514	32	+
515	810	32	+
225	984	32	+
349	662	32	+
133	872	32	+
133	805	32	-
805	872	32	-
735	761	32	+
39	978	32	+
699	906	32	+
201	971	32	-
90	537	32	-
544	925	32	+
246	930	32	+
246	558	32	-
558	930	32	-
487	779	32	-
446	561	32	+
625	918	32	+
294	829	32	+
33	374	32	-
242	831	32	+
479	770	32	-
654	936	32	-
231	571	32	+
99	845	32	+
274	815	32	-
274	288	32	+
288	815	32	-
2	855	32	+
738	754	32	+
698	947	32	-
821	834	32	+
117	181	32	+
6	444	32	-
376	769	32	-
168	862	32	+
500	781	32	-
361	368	32	+
361	632	32	+
368	632	32	+
599	776	32	+
161	613	32	+
365	527	32	+
283	365	32	-
283	527	32	-
404	802	32	-
41	561	32	+
323	933	32	+
526	765	32	+
361	371	32	+
361	514	32	+
371	514	32	+
40	236	32	+
278	788	32	+
27	887	32	-
77	888	32	-
90	604	32	-
90	170	32	+
170	604	32	-
420	881	32	+
177	659	32	-
495	698	32	+
151	309	32	+
339	353	32	+
339	862	32	+
353	862	32	+
224	343	32	+
450	757	32	+
668	837	32	+
474	591	32	+
474	880	32	+
591	880	32	+
27	174	32	-
248	428	32	+
32	206	32	-
303	683	32	-
201	389	32	+
83	882	32	-
433	576	32	+
513	789	32	+
361	496	32	+
166	322	32	+
660	979	32	+
722	884	32	+
306	480	32	-
356	626	32	+
410	681	32	-
744	822	32	+
34	480	32	-
164	490	32	+
255	527	32	+
486	609	32	-
245	687	32	-
40	851	32	+
408	468	32	+
408	976	32	+
468	976	32	+
66	916	32	+
