506	979	32	+
636	869	32	+
81	400	32	+
69	588	32	+
69	832	32	+
588	832	32	+
365	414	32	+
252	319	32	+
252	336	32	+
319	336	32	+
362	772	32	+
108	335	32	+
108	392	32	+
335	392	32	+
162	891	32	+
578	680	32	+
747	749	32	+
694	869	32	+
814	992	32	+
523	603	32	+
202	548	32	+
100	286	32	+
266	519	32	+
138	969	32	+
120	934	32	+
75	402	32	+
60	571	32	+
43	369	32	+
217	772	32	+
329	352	32	+
189	681	32	+
189	915	32	+
681	915	32	+
73	646	32	+
232	761	32	+
177	884	32	+
418	656	32	+
1	361	32	+
416	490	32	+
771	825	32	+
207	857	32	+
207	888	32	+
857	888	32	+
66	877	32	+
881	948	32	+
126	781	32	+
40	218	32	+
422	973	32	+
526	765	32	+
163	888	32	+
453	572	32	+
453	724	32	+
453	798	32	+
572	724	32	+
572	798	32	+
724	798	32	+
51	363	32	+
338	918	32	+
317	408	32	+
204	839	32	+
268	434	32	+
600	607	32	+
646	805	32	+
505	704	32	+
599	841	32	+
29	951	32	+
212	332	32	+
413	636	32	+
821	934	32	+
661	982	32	+
565	980	32	+
390	816	32	+
120	583	32	+
235	966	32	+
182	956	32	+
20	629	32	+
430	931	32	+
342	532	32	+
342	679	32	+
532	679	32	+
345	945	32	+
400	731	32	+
770	899	32	+
65	238	32	+
65	277	32	+
238	277	32	+
291	971	32	+
381	627	32	+
889	972	32	+
779	951	32	+
239	815	32	+
110	374	32	+
53	252	32	+
246	621	32	+
246	930	32	+
621	930	32	+
393	550	32	+
163	290	32	+
532	818	32	+
660	979	32	+
71	236	32	+
296	505	32	+
296	902	32	+
505	902	32	+
246	698	32	+
21	387	32	+
135	551	32	+
736	930	32	+
535	878	32	+
392	725	32	+
160	650	32	+
633	978	32	+
618	702	32	+
16	739	32	+
771	870	32	+
232	849	32	+
9	904	32	+
72	661	32	+
73	177	32	+
264	813	32	+
324	502	32	+
363	565	32	+
300	736	32	+
414	683	32	+
41	597	32	+
457	849	32	+
21	271	32	+
59	956	32	+
141	604	32	+
90	417	32	+
294	323	32	+
919	997	32	+
104	925	32	+
51	985	32	+
312	627	32	+
66	396	32	+
840	953	32	+
653	688	32	+
767	861	32	+
533	885	32	+
393	487	32	+
318	341	32	+
159	749	32	+
207	573	32	+
379	534	32	+
25	383	32	+
163	857	32	+
551	745	32	+
417	826	32	+
204	640	32	+
320	667	32	+
372	474	32	+
372	752	32	+
474	752	32	+
173	648	32	+
173	813	32	+
648	813	32	+
85	504	32	+
595	995	32	+
55	264	32	+
312	651	32	+
98	105	32	+
368	514	32	+
274	288	32	+
710	907	32	+
50	876	32	+
50	952	32	+
876	952	32	+
301	588	32	+
59	705	32	+
235	286	32	+
235	339	32	+
286	339	32	+
41	837	32	+
593	966	32	+
264	442	32	+
61	576	32	+
523	885	32	+
584	776	32	+
159	230	32	+
3	296	32	+
3	505	32	+
180	865	32	+
620	990	32	+
531	602	32	+
16	472	32	+
437	741	32	+
685	931	32	+
237	294	32	+
585	687	32	+
441	785	32	+
623	770	32	+
241	500	32	+
266	780	32	+
182	705	32	+
240	936	32	+
443	898	32	+
875	927	32	+
191	865	32	+
277	284	32	+
319	586	32	+
342	609	32	+
538	981	32	+
609	939	32	+
599	775	32	+
274	495	32	+
101	528	32	+
315	702	32	+
238	986	32	+
263	617	32	+
392	870	32	+
253	365	32	+
542	741	32	+
250	622	32	+
303	339	32	+
554	773	32	+
465	902	32	+
320	576	32	+
61	567	32	+
734	946	32	+
814	858	32	+
