505	978	32	13628.0
635	868	32	6693.0
80	399	32	11487.0
68	587	32	8239.0
68	831	32	7403.0
587	831	32	8392.0
364	413	32	13004.0
251	318	32	8287.0
251	335	32	10586.0
318	335	32	8463.0
361	771	32	7722.0
107	334	32	11190.0
107	391	32	6420.0
334	391	32	7073.0
161	890	32	8747.0
577	679	32	11893.0
746	748	32	7908.0
693	868	32	6309.0
813	991	32	9103.0
522	602	32	7973.0
201	547	32	11277.0
99	285	32	9052.0
265	518	32	7556.0
137	968	32	7424.0
119	933	32	12622.0
74	401	32	12339.0
59	570	32	10253.0
42	368	32	10648.0
216	771	32	7447.0
328	351	32	9786.0
188	680	32	11284.0
188	914	32	10251.0
680	914	32	10491.0
72	645	32	5760.0
231	760	32	3471.0
176	883	32	8581.0
417	655	32	10510.0
0	360	32	4988.0
415	489	32	1849.0
770	824	32	9286.0
206	856	32	11111.0
206	887	32	10642.0
856	887	32	13424.0
65	876	32	2938.0
880	947	32	6598.0
125	780	32	9107.0
39	217	32	10280.0
421	972	32	7685.0
525	764	32	13463.0
162	887	32	9421.0
452	571	32	8136.0
452	723	32	8232.0
452	797	32	10442.0
571	723	32	7168.0
571	797	32	7687.0
723	797	32	7067.0
50	362	32	9521.0
337	917	32	10915.0
316	407	32	13175.0
203	838	32	5736.0
267	433	32	7611.0
599	606	32	9516.0
645	804	32	11624.0
504	703	32	3956.0
598	840	32	9221.0
28	950	32	13643.0
211	331	32	10304.0
412	635	32	11734.0
820	933	32	13518.0
660	981	32	10124.0
564	979	32	9938.0
389	815	32	10933.0
119	582	32	5576.0
234	965	32	13092.0
181	955	32	15288.0
19	628	32	10821.0
429	930	32	3250.0
341	531	32	8575.0
341	678	32	13967.0
531	678	32	9161.0
344	944	32	11524.0
399	730	32	11907.0
769	898	32	6955.0
64	237	32	11593.0
64	276	32	10522.0
237	276	32	11745.0
290	970	32	12909.0
380	626	32	9452.0
888	971	32	9750.0
778	950	32	15318.0
238	814	32	6138.0
109	373	32	7861.0
52	251	32	4655.0
245	620	32	6527.0
245	929	32	4428.0
620	929	32	4428.0
392	549	32	10940.0
162	289	32	9511.0
531	817	32	8826.0
659	978	32	9257.0
70	235	32	7728.0
295	504	32	7714.0
295	901	32	8104.0
504	901	32	5250.0
245	697	32	13319.0
20	386	32	8174.0
134	550	32	8881.0
735	929	32	4428.0
534	877	32	10561.0
391	724	32	11042.0
159	649	32	7462.0
632	977	32	9935.0
617	701	32	6725.0
15	738	32	8892.0
770	869	32	8373.0
231	848	32	10571.0
8	903	32	5565.0
71	660	32	5829.0
72	176	32	3145.0
263	812	32	9226.0
323	501	32	11199.0
362	564	32	10557.0
299	735	32	8042.0
413	682	32	8831.0
40	596	32	12875.0
456	848	32	14089.0
20	270	32	7789.0
58	955	32	19443.0
140	603	32	3555.0
89	416	32	8475.0
293	322	32	9594.0
918	996	32	10106.0
103	924	32	6460.0
50	984	32	5506.0
311	626	32	5353.0
65	395	32	12126.0
839	952	32	12828.0
652	687	32	10792.0
766	860	32	8708.0
532	884	32	11296.0
392	486	32	11557.0
317	340	32	9334.0
158	748	32	4389.0
206	572	32	10132.0
378	533	32	8801.0
24	382	32	6779.0
162	856	32	9849.0
550	744	32	17172.0
416	825	32	12250.0
203	639	32	7260.0
319	666	32	11975.0
371	473	32	7324.0
371	751	32	7678.0
473	751	32	7141.0
172	647	32	8971.0
172	812	32	9084.0
647	812	32	12760.0
84	503	32	6580.0
594	994	32	17428.0
54	263	32	4825.0
311	650	32	7012.0
97	104	32	4364.0
367	513	32	7856.0
273	287	32	4865.0
709	906	32	9626.0
49	875	32	5799.0
49	951	32	5536.0
875	951	32	7641.0
300	587	32	10864.0
58	704	32	15663.0
234	285	32	3266.0
234	338	32	3335.0
285	338	32	11273.0
40	836	32	12797.0
592	965	32	1798.0
263	441	32	12104.0
60	575	32	6173.0
522	884	32	9110.0
583	775	32	9601.0
158	229	32	7047.0
2	295	32	3647.0
2	504	32	2593.0
179	864	32	9865.0
619	989	32	9500.0
530	601	32	11315.0
15	471	32	8532.0
436	740	32	3655.0
684	930	32	4162.0
236	293	32	8770.0
584	686	32	10876.0
440	784	32	7916.0
622	769	32	7061.0
240	499	32	9000.0
265	779	32	10871.0
