395	458	32	1424.0
395	462	32	1397.0
395	714	32	1327.0
458	462	32	1453.0
458	714	32	11901.0
462	714	32	1378.0
78	924	32	10442.0
505	978	32	13628.0
752	898	32	6712.0
858	987	32	7163.0
337	624	32	8592.0
419	880	32	5842.0
97	968	32	4380.0
206	572	32	10132.0
208	359	32	5635.0
327	495	32	6715.0
583	668	32	2650.0
64	283	32	11428.0
319	804	32	3263.0
197	974	32	3261.0
263	269	32	8277.0
600	951	32	7552.0
89	416	32	8475.0
228	365	32	5092.0
228	451	32	5112.0
365	451	32	7407.0
888	971	32	9750.0
376	384	32	6579.0
340	446	32	9435.0
245	620	32	6527.0
141	178	32	7680.0
141	369	32	7420.0
178	369	32	10052.0
162	784	32	6776.0
158	998	32	3279.0
474	658	32	11097.0
645	883	32	10780.0
499	741	32	8561.0
390	905	32	10033.0
477	630	32	10052.0
23	467	32	7061.0
181	955	32	15288.0
157	743	32	6755.0
100	527	32	10199.0
100	613	32	10060.0
527	613	32	11460.0
801	970	32	11512.0
6	830	32	9233.0
33	753	32	7261.0
99	285	32	9052.0
99	338	32	8971.0
285	338	32	11273.0
183	470	32	10274.0
103	924	32	6460.0
619	989	32	9500.0
200	877	32	4916.0
179	320	32	9560.0
770	869	32	8373.0
548	974	32	11317.0
187	881	32	8167.0
172	924	32	7055.0
192	424	32	4986.0
338	592	32	11683.0
723	797	32	7067.0
628	996	32	5978.0
797	866	32	7391.0
146	198	32	6248.0
97	800	32	8377.0
532	884	32	11296.0
218	534	32	10644.0
295	703	32	6522.0
295	901	32	8104.0
703	901	32	6198.0
161	822	32	8707.0
820	933	32	13518.0
677	889	32	9456.0
458	783	32	8982.0
598	712	32	8760.0
231	848	32	10571.0
150	153	32	4791.0
150	371	32	7081.0
153	371	32	5141.0
437	699	32	11009.0
114	670	32	7087.0
198	326	32	8709.0
70	850	32	8838.0
465	569	32	2163.0
617	991	32	12954.0
222	621	32	9809.0
60	627	32	5957.0
241	720	32	12587.0
97	948	32	11300.0
649	677	32	10364.0
624	850	32	11081.0
180	608	32	12608.0
426	937	32	9680.0
828	932	32	12850.0
74	757	32	11776.0
723	756	32	7944.0
511	777	32	12712.0
1	384	32	6472.0
1	458	32	6873.0
384	458	32	11532.0
286	351	32	13743.0
178	936	32	7323.0
215	661	32	9701.0
236	293	32	8770.0
360	513	32	8498.0
56	309	32	8587.0
413	526	32	5522.0
155	558	32	13178.0
40	560	32	5694.0
40	837	32	2127.0
560	837	32	9560.0
403	877	32	14916.0
405	624	32	7032.0
209	675	32	16956.0
209	998	32	7754.0
675	998	32	8828.0
20	750	32	7502.0
223	264	32	6023.0
495	515	32	6585.0
157	246	32	7571.0
316	595	32	5991.0
872	931	32	10219.0
204	314	32	6506.0
21	925	32	8982.0
594	966	32	16259.0
207	244	32	11786.0
50	935	32	9537.0
153	252	32	4139.0
33	324	32	7955.0
324	753	32	8136.0
235	265	32	13135.0
7	491	32	11246.0
360	495	32	7216.0
515	631	32	5855.0
875	951	32	7641.0
494	620	32	4122.0
21	509	32	8905.0
112	868	32	2888.0
112	922	32	3940.0
868	922	32	4657.0
83	413	32	12643.0
601	964	32	10405.0
479	518	32	3954.0
880	947	32	6598.0
255	382	32	10720.0
30	796	32	6932.0
206	856	32	11111.0
65	876	32	2938.0
272	374	32	11597.0
197	340	32	1593.0
64	985	32	10845.0
598	746	32	5396.0
153	590	32	7971.0
153	591	32	4045.0
590	591	32	4131.0
384	457	32	12474.0
238	814	32	6138.0
375	998	32	5777.0
71	458	32	6017.0
198	706	32	10971.0
173	945	32	8899.0
364	682	32	10872.0
305	987	32	6831.0
462	1000	32	14173.0
153	225	32	3785.0
457	458	32	12040.0
287	461	32	4800.0
102	616	32	10534.0
516	933	32	15013.0
20	220	32	8206.0
30	385	32	9650.0
449	723	32	8232.0
436	744	32	10980.0
243	400	32	15668.0
162	856	32	9849.0
759	886	32	7901.0
188	778	32	2134.0
103	450	32	6882.0
422	976	32	8557.0
312	360	32	8471.0
755	872	32	5757.0
443	504	32	1944.0
31	756	32	8818.0
265	850	32	4869.0
12	191	32	8139.0
566	575	32	4577.0
436	740	32	3655.0
167	861	32	10130.0
364	591	32	16716.0
261	489	32	10700.0
81	607	32	7618.0
425	966	32	16517.0
82	737	32	8901.0
155	760	32	14025.0
380	626	32	9452.0
824	869	32	10798.0
132	474	32	6021.0
78	402	32	4798.0
220	750	32	7887.0
174	853	32	8202.0
376	457	32	7904.0
159	841	32	7869.0
286	744	32	14421.0
713	876	32	8819.0
164	725	32	5826.0
164	990	32	5890.0
725	990	32	11123.0
193	456	32	12300.0
221	415	32	10681.0
121	857	32	7897.0
139	958	32	8990.0
68	481	32	8448.0
255	446	32	9420.0
364	754	32	5186.0
55	992	32	10594.0
763	835	32	4230.0
375	748	32	6477.0
312	631	32	8074.0
229	926	32	5906.0
235	850	32	8442.0
334	391	32	7073.0
43	218	32	10533.0
555	706	32	11988.0
564	935	32	11931.0
277	658	32	12219.0
132	277	32	6947.0
368	671	32	9282.0
362	623	32	8246.0
620	818	32	2402.0
314	557	32	12361.0
352	592	32	2265.0
402	924	32	4941.0
625	749	32	13662.0
874	926	32	8350.0
745	847	32	10063.0
172	876	32	9143.0
211	860	32	19569.0
220	971	32	8762.0
339	846	32	13682.0
126	409	32	10087.0
369	936	32	10802.0
246	821	32	8766.0
8	902	32	8170.0
323	489	32	8456.0
339	870	32	10876.0
389	540	32	8855.0
389	815	32	10933.0
540	815	32	10019.0
652	687	32	10792.0
298	315	32	8320.0
50	835	32	9472.0
97	733	32	6918.0
82	753	32	9106.0
135	485	32	7846.0
355	625	32	17287.0
282	965	32	9200.0
234	285	32	3266.0
594	907	32	17130.0
746	840	32	7000.0
838	954	32	6012.0
356	832	32	10261.0
170	583	32	1221.0
171	632	32	10998.0
810	830	32	7423.0
111	531	32	8382.0
496	967	32	10925.0
833	988	32	17070.0
395	812	32	5921.0
70	624	32	8863.0
664	899	32	5760.0
334	869	32	6983.0
76	454	32	8804.0
229	675	32	9375.0
580	778	32	10977.0
437	528	32	11912.0
528	699	32	11883.0
272	300	32	17348.0
663	948	32	12493.0
748	840	32	10870.0
30	584	32	9802.0
360	367	32	7786.0
64	276	32	10522.0
338	576	32	1504.0
257	447	32	9115.0
764	954	32	4911.0
121	701	32	2199.0
402	818	32	8850.0
403	960	32	12207.0
267	681	32	3945.0
102	493	32	13081.0
526	754	32	9999.0
334	607	32	4482.0
217	624	32	5896.0
124	740	32	7224.0
586	748	32	10237.0
727	796	32	7735.0
159	889	32	7394.0
17	617	32	9859.0
603	769	32	7061.0
84	503	32	6580.0
208	427	32	4657.0
84	658	32	8528.0
351	744	32	14961.0
229	874	32	9160.0
675	874	32	12416.0
717	832	32	6934.0
126	819	32	9214.0
111	608	32	2119.0
645	721	32	11307.0
759	968	32	7929.0
161	303	32	8530.0
60	566	32	6057.0
566	627	32	8425.0
548	771	32	14026.0
283	736	32	12909.0
699	927	32	12089.0
174	222	32	8290.0
733	945	32	9446.0
458	981	32	10124.0
176	707	32	10142.0
389	507	32	10893.0
575	823	32	8572.0
319	666	32	11975.0
1	981	32	5885.0
265	405	32	10052.0
709	906	32	9626.0
146	555	32	6286.0
276	736	32	12454.0
295	504	32	7714.0
504	901	32	5250.0
371	973	32	4213.0
13	789	32	8875.0
651	855	32	10263.0
490	708	32	8349.0
6	184	32	11502.0
384	785	32	11061.0
30	57	32	7429.0
140	425	32	13872.0
619	982	32	10595.0
712	840	32	9667.0
303	822	32	10995.0
698	780	32	10803.0
596	1001	32	6482.0
204	617	32	9528.0
725	756	32	11741.0
39	405	32	10567.0
647	907	32	3187.0
224	845	32	11840.0
696	749	32	13623.0
39	624	32	6253.0
183	397	32	9131.0
771	974	32	11130.0
30	727	32	9691.0
387	716	32	11604.0
724	869	32	11191.0
161	890	32	8747.0
378	411	32	9389.0
571	756	32	8605.0
714	785	32	12183.0
644	825	32	17471.0
178	267	32	7610.0
589	682	32	5584.0
592	794	32	3642.0
358	440	32	9003.0
70	855	32	5080.0
273	895	32	4811.0
471	606	32	9250.0
173	961	32	10763.0
618	917	32	11453.0
254	364	32	5555.0
